Date,Price,Open,High,Low,Volume,Chg%
"Jul 26, 2021",215.16,215.16,215.16,215.16,0.04K,-0.40%
"Jul 23, 2021",216.03,216.03,216.03,216.03,0,1.04%
"Jul 22, 2021",213.81,213.81,213.81,213.81,0,-2.09%
"Jul 21, 2021",218.37,218.37,218.37,218.37,0,-0.45%
"Jul 20, 2021",219.36,219.36,219.36,219.36,0,-0.06%
"Jul 19, 2021",219.5,219.5,219.5,219.5,0,-0.12%
"Jul 16, 2021",219.77,219.77,219.77,219.77,0,0.50%
"Jul 15, 2021",218.68,218.68,218.68,218.68,0,0.34%
"Jul 14, 2021",217.94,217.94,217.94,217.94,0,-0.15%
"Jul 13, 2021",218.26,218.26,218.26,218.26,0,0.43%
"Jul 12, 2021",217.33,217.33,217.33,217.33,0,0.72%
"Jul 09, 2021",215.78,215.78,215.78,215.78,0,-0.25%
"Jul 08, 2021",216.32,216.32,216.32,216.32,0,-0.82%
"Jul 07, 2021",218.11,218.11,218.11,218.11,0.01K,0.24%
"Jul 06, 2021",217.58,217.58,217.58,217.58,0,2.41%
"Jul 02, 2021",212.46,212.46,212.46,212.46,0,-0.53%
"Jul 01, 2021",213.59,211.8,211.8,211.8,0.01K,-0.45%
"Jun 30, 2021",214.55,214.55,214.55,214.55,0,0.09%
"Jun 29, 2021",214.36,214.36,214.36,214.36,0,-0.42%
"Jun 28, 2021",215.26,215.26,215.26,215.26,0,0.51%
"Jun 25, 2021",214.17,214.17,214.17,214.17,0,0.20%
"Jun 24, 2021",213.75,213.75,213.75,213.75,0,-0.02%
"Jun 23, 2021",213.8,213.8,213.8,213.8,0,0.16%
"Jun 22, 2021",213.45,213.45,213.45,213.45,0.04K,0.33%
"Jun 21, 2021",212.75,212.75,212.75,212.75,0,-0.68%
"Jun 18, 2021",214.21,214.21,214.21,214.21,0,-0.22%
"Jun 17, 2021",214.69,214.69,214.69,214.69,0,0.54%
"Jun 16, 2021",213.53,213.53,213.53,213.53,0,-0.20%
"Jun 15, 2021",213.96,213.96,213.96,213.96,0,-0.04%
"Jun 14, 2021",214.05,214.05,214.05,214.05,0,0.43%
"Jun 11, 2021",213.13,213.13,213.13,213.13,0,0.58%
"Jun 10, 2021",211.91,211.91,211.91,211.91,0,0.82%
"Jun 09, 2021",210.19,210.19,210.19,210.19,0,1.13%
"Jun 08, 2021",207.84,207.84,207.84,207.84,0,2.68%
"Jun 07, 2021",202.41,202.41,202.41,202.41,0,-1.88%
"Jun 04, 2021",206.29,206.29,206.29,206.29,0,-0.82%
"Jun 03, 2021",208,208,208,208,0,1.48%
"Jun 02, 2021",204.96,204.96,204.96,204.96,0,0.03%
"Jun 01, 2021",204.9,204.9,204.9,204.9,0,-0.40%
"May 28, 2021",205.73,205.73,205.73,205.73,0,-0.31%
"May 27, 2021",206.37,206.37,206.37,206.37,0,-0.25%
"May 26, 2021",206.89,206.89,206.89,206.89,0,-0.06%
"May 25, 2021",207.01,207.01,207.01,207.01,0,-0.57%
"May 24, 2021",208.2,208.2,208.2,208.2,0,-0.44%
"May 21, 2021",209.13,209.13,209.13,209.13,0.04K,-0.96%
"May 20, 2021",211.15,211.15,211.15,211.15,0,-0.38%
"May 19, 2021",211.96,211.96,211.96,211.96,0,-0.60%
"May 18, 2021",213.23,213.23,213.23,213.23,0,-0.82%
"May 17, 2021",214.99,214.99,214.99,214.99,0,2.34%
"May 14, 2021",210.08,210.08,210.08,210.08,0,-0.93%
"May 13, 2021",212.05,212.05,212.05,212.05,0.02K,-2.90%
"May 12, 2021",218.38,218.38,218.38,218.38,0,1.44%
"May 11, 2021",215.29,215.29,215.29,215.29,0,-0.09%
"May 10, 2021",215.48,215.48,215.48,215.48,0.05K,5.45%
"May 07, 2021",204.35,204.35,204.35,204.35,0,3.37%
"May 06, 2021",197.68,197.68,197.68,197.68,0,3.82%
"May 05, 2021",190.41,190.41,190.41,190.41,0,0.36%
"May 04, 2021",189.72,189.72,189.72,189.72,0,2.53%
"May 03, 2021",185.04,185.04,185.04,185.04,0,3.01%
"Apr 30, 2021",179.63,179.63,179.63,179.63,0,0.18%
"Apr 29, 2021",179.31,179.31,179.31,179.31,0,0.29%
"Apr 28, 2021",178.8,178.8,178.8,178.8,0,-0.11%
"Apr 27, 2021",178.99,178.99,178.99,178.99,0,0.79%
"Apr 26, 2021",177.58,177.58,177.58,177.58,0,0.35%
"Apr 23, 2021",176.96,176.96,176.96,176.96,0,0.35%
"Apr 22, 2021",176.35,176.35,176.35,176.35,0,0.09%
"Apr 21, 2021",176.2,176.2,176.2,176.2,0,-1.31%
"Apr 20, 2021",178.54,178.54,178.54,178.54,0,2.19%
"Apr 19, 2021",174.72,174.72,174.72,174.72,0,-0.10%
"Apr 16, 2021",174.89,174.89,174.89,174.89,0,1.09%
"Apr 15, 2021",173.01,173.01,173.01,173.01,0,0.93%
"Apr 14, 2021",171.42,171.42,171.42,171.42,0,0.22%
"Apr 13, 2021",171.04,171.04,171.04,171.04,0,0.01%
"Apr 12, 2021",171.03,171.03,171.03,171.03,0,0.42%
"Apr 09, 2021",170.32,170.32,170.32,170.32,0.03K,-0.08%
"Apr 08, 2021",170.45,170.45,170.45,170.45,0.04K,0.71%
"Apr 07, 2021",169.24,169.24,169.24,169.24,0,1.35%
"Apr 06, 2021",166.98,166.98,166.98,166.98,0,1.89%
"Apr 05, 2021",163.89,163.89,163.89,163.89,0,0.13%
"Apr 01, 2021",163.68,163.68,163.68,163.68,0,-1.93%
"Mar 31, 2021",166.9,166.9,166.9,166.9,0,-0.05%
"Mar 30, 2021",166.99,166.99,166.99,166.99,0,0.01%
"Mar 29, 2021",166.97,166.97,166.97,166.97,0,0.05%
"Mar 26, 2021",166.89,166.89,166.89,166.89,0,-0.10%
"Mar 25, 2021",167.05,167.05,167.05,167.05,0,-0.17%
"Mar 24, 2021",167.34,167.34,167.34,167.34,0,0.20%
"Mar 23, 2021",167.01,167.01,167.01,167.01,0,-0.22%
"Mar 22, 2021",167.37,167.37,167.37,167.37,0,-0.38%
"Mar 19, 2021",168,168,168,168,0,-0.12%
"Mar 18, 2021",168.21,168.21,168.21,168.21,0.08K,0.00%
"Mar 17, 2021",168.21,168.21,168.21,168.21,0,-0.03%
"Mar 16, 2021",168.26,168.26,168.26,168.26,0,0.00%
"Mar 15, 2021",168.26,168.26,168.26,168.26,0,0.00%
"Mar 12, 2021",168.26,168.26,168.26,168.26,0,-1.76%
"Mar 11, 2021",171.28,171.28,171.28,171.28,0,1.69%
"Mar 10, 2021",168.44,168.44,168.44,168.44,0,0.01%
"Mar 09, 2021",168.43,168.43,168.43,168.43,0.03K,-2.96%
"Mar 08, 2021",173.56,173.56,173.56,173.56,0,0.25%
"Mar 05, 2021",173.12,173.12,173.12,173.12,0,-1.04%
"Mar 04, 2021",174.94,174.94,174.94,174.94,0,0.47%
"Mar 03, 2021",174.12,174.12,174.12,174.12,0,0.55%
"Mar 02, 2021",173.16,173.16,173.16,173.16,0,0.83%
"Mar 01, 2021",171.74,171.74,171.74,171.74,0,3.70%
"Feb 26, 2021",165.61,165.61,165.61,165.61,0,0.36%
"Feb 25, 2021",165.02,165.02,165.02,165.02,0,0.30%
"Feb 24, 2021",164.53,164.53,164.53,164.53,0,0.23%
"Feb 23, 2021",164.16,164.16,164.16,164.16,0,0.18%
"Feb 22, 2021",163.87,163.87,163.87,163.87,0,-0.12%
"Feb 19, 2021",164.07,164.07,164.07,164.07,0,-0.32%
"Feb 18, 2021",164.59,164.59,164.59,164.59,0,1.61%
"Feb 17, 2021",161.99,161.99,161.99,161.99,0,0.61%
"Feb 16, 2021",161,161,161,161,0.07K,0.85%
"Feb 12, 2021",159.65,159.65,159.65,159.65,0,-0.27%
"Feb 11, 2021",160.08,160.08,160.08,160.08,0,0.21%
"Feb 10, 2021",159.74,159.74,159.74,159.74,0,1.01%
"Feb 09, 2021",158.15,158.15,158.15,158.15,0,1.31%
"Feb 08, 2021",156.1,156.1,156.1,156.1,0,1.43%
"Feb 05, 2021",153.9,153.9,153.9,153.9,0.01K,-0.92%
"Feb 04, 2021",155.33,155.33,155.33,155.33,0,3.00%
"Feb 03, 2021",150.81,150.81,150.81,150.81,0,1.61%
"Feb 02, 2021",148.42,148.42,148.42,148.42,0,-4.08%
"Feb 01, 2021",154.74,154.74,154.74,154.74,0,-7.96%
"Jan 29, 2021",168.13,168.13,168.13,168.13,0,-0.30%
"Jan 28, 2021",168.63,168.63,168.63,168.63,0,-0.37%
"Jan 27, 2021",169.26,169.26,169.26,169.26,0,-0.15%
"Jan 26, 2021",169.52,169.52,169.52,169.52,0,-0.15%
"Jan 25, 2021",169.78,169.78,169.78,169.78,0,-0.02%
"Jan 22, 2021",169.82,169.82,169.82,169.82,0.02K,-0.09%
"Jan 21, 2021",169.98,169.98,169.98,169.98,0,0.08%
"Jan 20, 2021",169.85,169.85,169.85,169.85,0,-0.11%
"Jan 19, 2021",170.03,170.03,170.03,170.03,0,0.04%
"Jan 15, 2021",169.97,169.97,169.97,169.97,0,0.10%
"Jan 14, 2021",169.8,169.8,169.8,169.8,0,0.17%
"Jan 13, 2021",169.51,169.51,169.51,169.51,0,0.11%
"Jan 12, 2021",169.33,169.33,169.33,169.33,0,0.20%
"Jan 11, 2021",168.99,168.99,168.99,168.99,0.04K,-0.31%
"Jan 08, 2021",169.52,169.52,169.52,169.52,0,0.12%
"Jan 07, 2021",169.31,169.31,169.31,169.31,0,1.53%
"Jan 06, 2021",166.76,166.76,166.76,166.76,0,0.41%
"Jan 05, 2021",166.08,166.08,166.08,166.08,0.05K,1.31%
"Jan 04, 2021",163.93,164.44,164.44,164.44,0.00K,5.19%
"Dec 31, 2020",155.84,155.84,155.84,155.84,0,0.09%
"Dec 30, 2020",155.7,155.7,155.7,155.7,0,0.08%
"Dec 29, 2020",155.57,155.57,155.57,155.57,0,0.14%
"Dec 28, 2020",155.35,155.35,155.35,155.35,0,0.21%
"Dec 24, 2020",155.02,155.02,155.02,155.02,0,0.34%
"Dec 23, 2020",154.5,154.5,154.5,154.5,0,0.01%
"Dec 22, 2020",154.49,154.49,154.49,154.49,0,-0.40%
"Dec 21, 2020",155.11,155.11,155.11,155.11,0,1.72%
"Dec 18, 2020",152.49,152.49,152.49,152.49,0,0.74%
"Dec 17, 2020",151.37,151.37,151.37,151.37,0,0.41%
"Dec 16, 2020",150.75,150.75,150.75,150.75,0,0.29%
"Dec 15, 2020",150.31,150.31,150.31,150.31,0,0.47%
"Dec 14, 2020",149.6,149.6,149.6,149.6,0,-1.59%
"Dec 11, 2020",152.02,152.02,152.02,152.02,0,0.88%
"Dec 10, 2020",150.7,150.7,150.7,150.7,0,3.02%
"Dec 09, 2020",146.28,146.28,146.28,146.28,0,0.85%
"Dec 08, 2020",145.04,145.04,145.04,145.04,0,0.48%
"Dec 07, 2020",144.34,144.34,144.34,144.34,0,1.99%
"Dec 04, 2020",141.53,141.53,141.53,141.53,0,4.33%
"Dec 03, 2020",135.66,135.66,135.66,135.66,0,0.82%
"Dec 02, 2020",134.56,134.56,134.56,134.56,0.04K,2.87%
"Dec 01, 2020",130.81,130.81,130.81,130.81,0,4.97%
"Nov 30, 2020",124.62,124.62,124.62,124.62,0,0.30%
"Nov 27, 2020",124.25,124.25,124.25,124.25,0,0.50%
"Nov 25, 2020",123.63,123.63,123.63,123.63,0,0.19%
"Nov 24, 2020",123.4,123.4,123.4,123.4,0,0.18%
"Nov 23, 2020",123.18,123.18,123.18,123.18,0,-0.14%
"Nov 20, 2020",123.35,123.35,123.35,123.35,0,0.42%
"Nov 19, 2020",122.84,122.84,122.84,122.84,0,0.45%
"Nov 18, 2020",122.29,122.29,122.29,122.29,0,0.24%
"Nov 17, 2020",122,122,122,122,0,0.64%
"Nov 16, 2020",121.22,121.22,121.22,121.22,0.08K,0.35%
"Nov 13, 2020",120.8,120.8,120.8,120.8,0,-0.17%
"Nov 12, 2020",121,121,121,121,0,-0.49%
"Nov 11, 2020",121.59,121.59,121.59,121.59,0,1.07%
"Nov 10, 2020",120.3,120.3,120.3,120.3,0,0.38%
"Nov 09, 2020",119.84,119.84,119.84,119.84,0,1.88%
"Nov 06, 2020",117.63,117.63,117.63,117.63,0,0.61%
"Nov 05, 2020",116.92,116.92,116.92,116.92,0.02K,0.07%
"Nov 04, 2020",116.84,116.84,116.84,116.84,0,0.32%
"Nov 03, 2020",116.47,116.47,116.47,116.47,0,-1.04%
"Nov 02, 2020",117.69,117.69,117.69,117.69,0,-2.08%
"Oct 30, 2020",120.19,120.19,120.19,120.19,0,-0.07%
"Oct 29, 2020",120.28,120.28,120.28,120.28,0,-0.14%
"Oct 28, 2020",120.45,120.45,120.45,120.45,0,-0.15%
"Oct 27, 2020",120.63,120.63,120.63,120.63,0,-0.10%
"Oct 26, 2020",120.75,120.75,120.75,120.75,0,-0.22%
"Oct 23, 2020",121.02,121.02,121.02,121.02,0,-0.26%
"Oct 22, 2020",121.34,121.34,121.34,121.34,0,-0.18%
"Oct 21, 2020",121.56,121.56,121.56,121.56,0,0.04%
"Oct 20, 2020",121.51,121.51,121.51,121.51,0,-0.02%
"Oct 19, 2020",121.53,121.53,121.53,121.53,0,0.07%
"Oct 16, 2020",121.44,121.44,121.44,121.44,0,0.26%
"Oct 15, 2020",121.13,121.13,121.13,121.13,0,-0.29%
"Oct 14, 2020",121.48,121.48,121.48,121.48,0.08K,-0.78%
"Oct 13, 2020",122.43,122.43,122.43,122.43,0,-0.67%
"Oct 12, 2020",123.25,123.25,123.25,123.25,0,-0.19%
"Oct 09, 2020",123.49,123.49,123.49,123.49,0,0.84%
"Oct 08, 2020",122.46,122.46,122.46,122.46,0,0.45%
"Oct 07, 2020",121.91,121.91,121.91,121.91,0,0.06%
"Oct 06, 2020",121.84,121.84,121.84,121.84,0,0.67%
"Oct 05, 2020",121.03,121.03,121.03,121.03,0,0.36%
"Oct 02, 2020",120.6,120.6,120.6,120.6,0,-0.68%
"Oct 01, 2020",121.43,121.43,121.43,121.43,0,-2.06%
"Sep 30, 2020",123.98,123.98,123.98,123.98,0,-0.03%
"Sep 29, 2020",124.02,124.02,124.02,124.02,0,-0.15%
"Sep 28, 2020",124.21,124.21,124.21,124.21,0,0.32%
"Sep 25, 2020",123.81,123.81,123.81,123.81,0,-0.13%
"Sep 24, 2020",123.97,123.97,123.97,123.97,0,-0.66%
"Sep 23, 2020",124.79,124.79,124.79,124.79,0,-0.75%
"Sep 22, 2020",125.73,125.73,125.73,125.73,0,-0.22%
"Sep 21, 2020",126.01,126.01,126.01,126.01,0,-0.85%
"Sep 18, 2020",127.09,127.09,127.09,127.09,0,0.39%
"Sep 17, 2020",126.59,126.59,126.59,126.59,0,0.46%
"Sep 16, 2020",126.01,126.01,126.01,126.01,0,-1.56%
"Sep 15, 2020",128.01,128.01,128.01,128.01,0,-0.66%
"Sep 14, 2020",128.86,128.86,128.86,128.86,0,1.12%
"Sep 11, 2020",127.43,127.43,127.43,127.43,0,0.52%
"Sep 10, 2020",126.77,126.77,126.77,126.77,0,-0.01%
"Sep 09, 2020",126.78,126.78,126.78,126.78,0,-0.98%
"Sep 08, 2020",128.03,128.03,128.03,128.03,0,0.39%
"Sep 04, 2020",127.53,127.53,127.53,127.53,0,-0.66%
"Sep 03, 2020",128.38,128.38,128.38,128.38,0,1.84%
"Sep 02, 2020",126.06,126.06,126.06,126.06,0,1.92%
"Sep 01, 2020",123.68,123.68,123.68,123.68,0,0.94%
"Aug 31, 2020",122.53,122.53,122.53,122.53,0,0.07%
"Aug 28, 2020",122.45,122.45,122.45,122.45,0,0.05%
"Aug 27, 2020",122.39,122.39,122.39,122.39,0,-0.06%
"Aug 26, 2020",122.46,122.46,122.46,122.46,0,0.10%
"Aug 25, 2020",122.34,122.34,122.34,122.34,0,-0.19%
"Aug 24, 2020",122.57,122.57,122.57,122.57,0,-0.18%
"Aug 21, 2020",122.79,122.79,122.79,122.79,0,-0.77%
"Aug 20, 2020",123.74,123.74,123.74,123.74,0,1.04%
"Aug 19, 2020",122.47,122.47,122.47,122.47,0,-0.23%
"Aug 18, 2020",122.75,122.75,122.75,122.75,0,1.90%
"Aug 17, 2020",120.46,120.46,120.46,120.46,0,0.27%
"Aug 14, 2020",120.14,120.14,120.14,120.14,0,0.23%
"Aug 13, 2020",119.86,119.86,119.86,119.86,0,-0.27%
"Aug 12, 2020",120.19,120.19,120.19,120.19,0,0.76%
"Aug 11, 2020",119.28,119.28,119.28,119.28,0,0.79%
"Aug 10, 2020",118.34,118.34,118.34,118.34,0,0.23%
"Aug 07, 2020",118.07,118.07,118.07,118.07,0,-0.69%
"Aug 06, 2020",118.89,118.89,118.89,118.89,0,2.25%
"Aug 05, 2020",116.27,116.27,116.27,116.27,0,0.62%
"Aug 04, 2020",115.55,115.55,115.55,115.55,0,1.17%
"Aug 03, 2020",114.21,114.21,114.21,114.21,0,4.88%
"Jul 31, 2020",108.9,108.9,108.9,108.9,0,0.79%
"Jul 30, 2020",108.05,108.05,108.05,108.05,0,0.16%
"Jul 29, 2020",107.88,107.88,107.88,107.88,0,0.15%
"Jul 28, 2020",107.72,107.72,107.72,107.72,0,0.24%
"Jul 27, 2020",107.46,107.46,107.46,107.46,0,-0.21%
"Jul 24, 2020",107.69,107.69,107.69,107.69,0,-0.08%
"Jul 23, 2020",107.78,107.78,107.78,107.78,0,-0.24%
"Jul 22, 2020",108.04,108.04,108.04,108.04,0,0.43%
"Jul 21, 2020",107.58,107.58,107.58,107.58,0,0.37%
"Jul 20, 2020",107.18,107.18,107.18,107.18,0,-0.04%
"Jul 17, 2020",107.22,107.22,107.22,107.22,0,0.02%
"Jul 16, 2020",107.2,107.2,107.2,107.2,0,-0.34%
"Jul 15, 2020",107.57,107.57,107.57,107.57,0,0.11%
"Jul 14, 2020",107.45,107.45,107.45,107.45,0,0.49%
"Jul 13, 2020",106.93,106.93,106.93,106.93,0,1.27%
"Jul 10, 2020",105.59,105.59,105.59,105.59,0,0.94%
"Jul 09, 2020",104.61,104.61,104.61,104.61,0,-0.40%
"Jul 08, 2020",105.03,105.03,105.03,105.03,0,1.93%
"Jul 07, 2020",103.04,103.04,103.04,103.04,0,1.48%
"Jul 06, 2020",101.54,101.54,101.54,101.54,0,2.63%
"Jul 02, 2020",98.94,98.94,98.94,98.94,0,0.95%
"Jul 01, 2020",98.01,98.01,98.01,98.01,0,-4.80%
"Jun 30, 2020",102.95,102.95,102.95,102.95,0,-0.11%
"Jun 29, 2020",103.06,103.06,103.06,103.06,0,-0.16%
"Jun 26, 2020",103.23,103.23,103.23,103.23,0,0.15%
"Jun 25, 2020",103.08,103.08,103.08,103.08,0,-0.04%
"Jun 24, 2020",103.12,103.12,103.12,103.12,0,0.26%
"Jun 23, 2020",102.85,102.85,102.85,102.85,0,-0.08%
"Jun 22, 2020",102.93,102.93,102.93,102.93,0,-0.11%
"Jun 19, 2020",103.04,103.04,103.04,103.04,0,-0.01%
"Jun 18, 2020",103.05,103.05,103.05,103.05,0,-0.13%
"Jun 17, 2020",103.18,103.18,103.18,103.18,0,-0.27%
"Jun 16, 2020",103.46,103.46,103.46,103.46,0,0.38%
"Jun 15, 2020",103.07,103.07,103.07,103.07,0,-0.50%
"Jun 12, 2020",103.59,103.59,103.59,103.59,0,0.82%
"Jun 11, 2020",102.75,102.75,102.75,102.75,0,-0.14%
"Jun 10, 2020",102.89,102.89,102.89,102.89,0,-0.09%
"Jun 09, 2020",102.98,102.98,102.98,102.98,0,-0.42%
"Jun 08, 2020",103.41,103.41,103.41,103.41,0,3.14%
"Jun 05, 2020",100.26,100.26,100.26,100.26,0,1.43%
"Jun 04, 2020",98.85,98.85,98.85,98.85,0,-1.54%
"Jun 03, 2020",100.4,100.4,100.4,100.4,0,-0.27%
"Jun 02, 2020",100.67,100.67,100.67,100.67,0,1.52%
"Jun 01, 2020",99.16,99.16,99.16,99.16,0.00K,7.15%
"May 29, 2020",92.54,92.54,92.54,92.54,0,0.53%
"May 28, 2020",92.05,92.05,92.05,92.05,0,0.26%
"May 27, 2020",91.81,91.81,91.81,91.81,0,0.19%
"May 26, 2020",91.64,91.64,91.64,91.64,0,0.24%
"May 22, 2020",91.42,91.42,91.42,91.42,0,0.24%
"May 21, 2020",91.2,91.2,91.2,91.2,0,0.08%
"May 20, 2020",91.13,91.13,91.13,91.13,0,0.53%
"May 19, 2020",90.65,90.65,90.65,90.65,0,-0.92%
"May 18, 2020",91.49,91.49,91.49,91.49,0,2.22%
"May 15, 2020",89.5,89.5,89.5,89.5,0,0.86%
"May 14, 2020",88.74,88.74,88.74,88.74,0,0.44%
"May 13, 2020",88.35,88.35,88.35,88.35,0,0.61%
"May 12, 2020",87.81,87.81,87.81,87.81,0,1.29%
"May 11, 2020",86.69,86.69,86.69,86.69,0,-0.17%
"May 08, 2020",86.84,86.84,86.84,86.84,0,1.06%
"May 07, 2020",85.93,85.93,85.93,85.93,0,3.17%
"May 06, 2020",83.29,83.29,83.29,83.29,0,0.28%
"May 05, 2020",83.06,83.06,83.06,83.06,0,1.11%
"May 04, 2020",82.15,82.15,82.15,82.15,0,-0.42%
"May 01, 2020",82.5,82.5,82.5,82.5,0,-1.60%
"Apr 30, 2020",83.84,83.84,83.84,83.84,0,0.01%
"Apr 29, 2020",83.83,83.83,83.83,83.83,0,-0.06%
"Apr 28, 2020",83.88,83.88,83.88,83.88,0,-0.10%
"Apr 27, 2020",83.96,83.96,83.96,83.96,0,-0.02%
"Apr 24, 2020",83.98,83.98,83.98,83.98,0,-0.07%
"Apr 23, 2020",84.04,84.04,84.04,84.04,0,-0.11%
"Apr 22, 2020",84.13,84.13,84.13,84.13,0,0.25%
"Apr 21, 2020",83.92,83.92,83.92,83.92,0,-0.60%
"Apr 20, 2020",84.43,84.43,84.43,84.43,0,0.31%
"Apr 17, 2020",84.17,84.17,84.17,84.17,0,0.15%
"Apr 16, 2020",84.04,84.04,84.04,84.04,0,-0.21%
"Apr 15, 2020",84.22,84.22,84.22,84.22,0,-0.04%
"Apr 14, 2020",84.25,84.25,84.25,84.25,0,0.49%
"Apr 13, 2020",83.84,83.84,83.84,83.84,0,0.59%
"Apr 09, 2020",83.35,83.35,83.35,83.35,0,0.58%
"Apr 08, 2020",82.87,82.87,82.87,82.87,0,1.18%
"Apr 07, 2020",81.9,81.9,81.9,81.9,0,-0.72%
"Apr 06, 2020",82.49,82.49,82.49,82.49,0,0.13%
"Apr 03, 2020",82.38,82.38,82.38,82.38,0,0.80%
"Apr 02, 2020",81.73,81.73,81.73,81.73,0,1.73%
"Apr 01, 2020",80.34,80.34,80.34,80.34,0.14K,-8.73%
"Mar 31, 2020",88.02,88.02,88.02,88.02,0,-0.23%
"Mar 30, 2020",88.22,88.22,88.22,88.22,0,-0.31%
"Mar 27, 2020",88.49,88.49,88.49,88.49,0,-0.12%
"Mar 26, 2020",88.6,88.6,88.6,88.6,0,-0.19%
"Mar 25, 2020",88.77,88.77,88.77,88.77,0,0.35%
"Mar 24, 2020",88.46,88.46,88.46,88.46,0,-0.10%
"Mar 23, 2020",88.55,88.55,88.55,88.55,0,-1.14%
"Mar 20, 2020",89.57,89.57,89.57,89.57,0,-0.44%
"Mar 19, 2020",89.97,89.97,89.97,89.97,0,-0.52%
"Mar 18, 2020",90.44,90.44,90.44,90.44,0,0.54%
"Mar 17, 2020",89.95,89.95,89.95,89.95,0,-0.04%
"Mar 16, 2020",89.99,89.99,89.99,89.99,0,-0.16%
"Mar 13, 2020",90.13,90.13,90.13,90.13,0,0.73%
"Mar 12, 2020",89.48,89.48,89.48,89.48,0,-0.12%
"Mar 11, 2020",89.59,89.59,89.59,89.59,0,-0.62%
"Mar 10, 2020",90.15,90.15,90.15,90.15,0,2.36%
"Mar 09, 2020",88.07,88.07,88.07,88.07,0,-1.24%
"Mar 06, 2020",89.18,89.18,89.18,89.18,0,-1.04%
"Mar 05, 2020",90.12,90.12,90.12,90.12,0.18K,0.55%
"Mar 04, 2020",89.63,89.63,89.63,89.63,0,2.86%
"Mar 03, 2020",87.14,87.14,87.14,87.14,0,0.05%
"Mar 02, 2020",87.1,87.1,87.1,87.1,0,0.74%
"Feb 28, 2020",86.46,86.46,86.46,86.46,0,-0.14%
"Feb 27, 2020",86.58,86.58,86.58,86.58,0,-0.10%
"Feb 26, 2020",86.67,86.67,86.67,86.67,0,-0.07%
"Feb 25, 2020",86.73,86.73,86.73,86.73,0,0.20%
"Feb 24, 2020",86.56,86.56,86.56,86.56,0,0.16%
"Feb 21, 2020",86.42,86.42,86.42,86.42,0,0.31%
"Feb 20, 2020",86.15,86.15,86.15,86.15,0,0.53%
"Feb 19, 2020",85.7,85.7,85.7,85.7,0,0.32%
"Feb 18, 2020",85.43,85.43,85.43,85.43,0,0.67%
"Feb 14, 2020",84.86,84.86,84.86,84.86,0,-0.33%
"Feb 13, 2020",85.14,85.14,85.14,85.14,0,0.79%
"Feb 12, 2020",84.47,84.47,84.47,84.47,0,1.33%
"Feb 11, 2020",83.36,83.36,83.36,83.36,0,2.60%
"Feb 10, 2020",81.25,81.25,81.25,81.25,0,-0.49%
"Feb 07, 2020",81.65,81.65,81.65,81.65,0,0.85%
"Feb 06, 2020",80.96,80.96,80.96,80.96,0,1.36%
"Feb 05, 2020",79.87,79.87,79.87,79.87,0,-2.16%
"Feb 04, 2020",81.63,81.63,81.63,81.63,0,4.21%
"Feb 03, 2020",78.33,78.33,78.33,78.33,0.02K,-15.26%
"Jan 31, 2020",92.44,92.44,92.44,92.44,0,-0.50%
"Jan 30, 2020",92.9,92.9,92.9,92.9,0,-0.47%
"Jan 29, 2020",93.34,93.34,93.34,93.34,0,-0.28%
"Jan 28, 2020",93.6,93.6,93.6,93.6,0,-0.44%
"Jan 27, 2020",94.01,94.01,94.01,94.01,0,-0.36%
"Jan 24, 2020",94.35,94.35,94.35,94.35,0,-0.05%
"Jan 23, 2020",94.4,94.4,94.4,94.4,0,-0.38%
"Jan 22, 2020",94.76,94.76,94.76,94.76,0,-0.04%
"Jan 21, 2020",94.8,94.8,94.8,94.8,0,-0.01%
"Jan 17, 2020",94.81,94.81,94.81,94.81,0,0.27%
"Jan 16, 2020",94.55,94.55,94.55,94.55,0,-0.04%
"Jan 15, 2020",94.59,94.59,94.59,94.59,0,-0.25%
"Jan 14, 2020",94.83,94.83,94.83,94.83,0,0.85%
"Jan 13, 2020",94.03,94.03,94.03,94.03,0,0.50%
"Jan 10, 2020",93.56,93.56,93.56,93.56,0,-0.01%
"Jan 09, 2020",93.57,93.57,93.57,93.57,0,-1.10%
"Jan 08, 2020",94.61,94.61,94.61,94.61,0,0.94%
"Jan 07, 2020",93.73,93.73,93.73,93.73,0,-0.13%
"Jan 06, 2020",93.85,93.85,93.85,93.85,0,0.47%
"Jan 03, 2020",93.41,93.41,93.41,93.41,0,0.90%
"Jan 02, 2020",92.58,92.58,92.58,92.58,0,1.15%
"Dec 31, 2019",91.53,91.53,91.53,91.53,0,0.01%
"Dec 30, 2019",91.52,91.52,91.52,91.52,0,-0.03%
"Dec 27, 2019",91.55,91.55,91.55,91.55,0,-0.07%
"Dec 26, 2019",91.61,91.61,91.61,91.61,0,-0.10%
"Dec 24, 2019",91.7,91.7,91.7,91.7,0,-0.02%
"Dec 23, 2019",91.72,91.72,91.72,91.72,0,-0.02%
"Dec 20, 2019",91.74,91.74,91.74,91.74,0,-0.28%
"Dec 19, 2019",92,92,92,92,0,0.01%
"Dec 18, 2019",91.99,91.99,91.99,91.99,0,-0.11%
"Dec 17, 2019",92.09,92.09,92.09,92.09,0,-0.01%
"Dec 16, 2019",92.1,92.1,92.1,92.1,0,-0.18%
"Dec 13, 2019",92.27,92.27,92.27,92.27,0,0.25%
"Dec 12, 2019",92.04,92.04,92.04,92.04,0,-0.01%
